,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
17520,2017-10-28,23:10:23,auntphoebes,@Delta trying to fly fam x5 cross us @ Xmas &amp; flight has alredy bn chngd 2x causing missed conn! Dont u ️this when u make chgs? R u done?,-0.4314,0.0,1.0,0.0,0.0,trying fly fam x5 cross us xmas and flight alredy bn chngd causing missed connecting do not ️this make chgs done,,0
17531,2017-10-28,22:51:53,chrasz_,bomb on board how quick can you make it @delta,-0.4939,0.0,1.0,0.0,0.0,bomb board quick make,,3
17537,2017-10-28,22:45:55,StregaHorn,@Delta should be absolutely ashamed. I cannot find my flight via your website. The phone wait is an hour. Shame! Shame! Shame! Do better.,-0.8926,0.0,1.0,0.0,0.0,absolutely ashamed cannot find flight website phone wait hour shame shame shame better,,1
17539,2017-10-28,22:43:00,GoonsNCSU,@Delta the logistics were terrible and the attitude of the crew even worse.,-0.7351,0.0,1.0,0.0,0.0,logistics terrible attitude crew even worse,,3
17546,2017-10-28,22:31:36,WittWicked,Wtf @Delta been sittin in this damn plane for an hour now awaiting take off should I be concerned????,-0.8353,0.0,1.0,0.0,0.0,wtf sittin damn plane hour awaiting take concerned,,3
17551,2017-10-28,22:25:51,jebbodiford,"@Delta, my wife has been on the tarmac in ATL waiting to leave on DL965 since 5:15 and there’s no end in sight. No specific reason given??",-0.6072,0.0,1.0,0.0,0.0,wife tarmac atl waiting leave dl965 since there is end sight specific reason given,,3
17554,2017-10-28,22:21:49,Clouds_of_roses,@Delta reservations rep profiling asking me if I was Mexican based on my last name. WTF?,-0.6739,0.0,1.0,0.0,0.0,reservations representative profiling asking mexican based last name wtf,,1
17557,2017-10-28,22:20:35,MEJakePalmer3,"@neg_dave @Delta Suck on my left nut , Dave.  You a homo dick sucker..just admit it! Lol love you bro. Fuck off and go into your pathetic life",-0.7088,0.0,1.0,0.0,0.0,suck left nut dave homo dick suckerjust admit lol love bro fuck go pathetic life,,3
17558,2017-10-28,22:19:37,kruser88,"@alphasparqy @aridPT @NYCComptroller @Delta @BankofAmerica I wasn’t outraged because I don’t give a shit who plays Caesar. It’s a play. Black, orange who cares...oh wait Trumpies do.",-0.5719,0.0,1.0,0.0,0.0,was not outraged do not give shit plays caesar play black orange caresoh wait trumpies,,3
17565,2017-10-28,22:16:45,AprilYThompson,oh bitch no @Delta  did not just screw me...now i'm going to miss my original fligh,-0.6129,0.0,1.0,0.0,0.0,oh bitch screw menow i am going miss original fligh,,3
17570,2017-10-28,22:13:30,katiwithoutthee,got @tilite @max_smartdrive last week &amp; SO excited to travel w/ but also terrified  @americanair @delta already broke 1 rollator each,-0.8396,1.0,1.0,0.0,0.0,got last week and excited travel also terrified already broke rollator,,3
17591,2017-10-28,21:38:58,betwithjohnny,@Delta You guys need to address the agents in ATL operating flight 2553 to DTW. Had open seats but were completely lazy in getting me on.,-0.5704,0.0,1.0,0.0,0.0,guys need address agents atl operating flight dtw open seats completely lazy getting,,1
17595,2017-10-28,21:34:31,TheReal_Tandre,"@SpiritAirlines is the worst, they got cheap tickets but it’s not worth your money. I will be flying @Delta next time!",-0.5915,0.0,1.0,0.0,0.0,worst got cheap tickets worth money flying next time,,2
17603,2017-10-28,21:27:13,JohnnaMitich,"Hi @Delta - in the event a license is lost or stolen, what should someone bring instead to be able to fly with you?",-0.6705,0.0,1.0,0.0,0.0,hi event license lost stolen someone bring instead able fly,,3
17620,2017-10-28,21:10:28,PhilsStalkers,OMG - @delta... YOU'VE KILLED BIG BIRD!#RIPBigBird,-0.7597,0.0,1.0,0.0,0.0,omg you have killed big bird#ripbigbird,['#ripbigbird'],3
17624,2017-10-28,21:07:03,_briefbarf_,@HiIamMikeC @GeorgeTakei @Delta @AnnCoulter this would annoy the fuck out of me and make me turn into something as vile &amp; obnoxious as @AnnCoulter if it happened on my flight.,-0.926,0.0,1.0,0.0,0.0,would annoy fuck make turn something vile and obnoxious happened flight,,2
17629,2017-10-28,20:59:05,Lakwenien,@Delta trapped in atl sure to one of your planes sitting on the tarmac in Denver. Unacceptable.,-0.6249,0.0,1.0,0.0,0.0,trapped atl sure one planes sitting tarmac denver unacceptable,,0
17656,2017-10-28,20:29:06,kat5rock,"@Delta Someone may need this lost bag, 1391 LAX still no pilot",-0.5893,0.0,1.0,0.0,0.0,someone may need lost bag lax still pilot,,3
17662,2017-10-28,20:25:36,eyycaiiit,@delta Struggling to understand why I don’t have precheck when I am a,-0.4215,0.0,1.0,0.0,0.0,struggling understand do not precheck,,4
17664,2017-10-28,20:20:15,teejay0137,Worse trip ever @VirginAtlantic I’ll never fly you again thanks to @Delta. Leaving a female travelling solo stranded at JFK with no help SMH,-0.4084,0.0,1.0,0.0,0.0,worse trip ever i will never fly thanks leaving female travelling solo stranded jfk help shaking my head,,3
17671,2017-10-28,20:11:31,HannaMejiaB,@AM_Escucha Thanks for bringing that up! I flew with @Delta and @aeromexico is not respecting that. @clubpremier_mx is making @Delta look bad. #fraud,-0.5454,0.0,1.0,0.0,0.0,thanks bringing flew respecting making look bad #fraud,['#fraud'],2
17672,2017-10-28,20:11:19,StirpeCon,"@Delta Just has a really awful discussion with a customer service representative.  I was trying to plan ahead and need certain accommodations, and I was met with such a lack of empathy.  I only fly #delta and am disappointed that one would treat someone so poorly.",-0.5984,0.0,1.0,0.0,0.0,really awful discussion customer service representative trying plan ahead need certain accommodations met lack empathy flyea disappointed one would treat someone poorly,,4
17675,2017-10-28,20:05:49,globeDOTTI,"@Delta moved to bottom of domestic airline list. Rude staff, etc.",-0.4588,0.0,1.0,0.0,0.0,moved bottom domestic airline list rude staff etc,,2
17679,2017-10-28,19:58:05,ChadAFehr,Worst customer service experience and missed a wedding thanks to @Delta #travel #worstcustomerservice #horrible   #Delta,-0.5267,0.0,1.0,0.0,0.0,worst customer service experience missed wedding thanks #travel #worstcustomerservice #horribleea,"['#travel', '#worstcustomerservice', '#horribleea']",4
17686,2017-10-28,19:47:38,decryptsea,"Go home @delta you're drunk. Also, boots boots boots!",-0.4003,0.0,1.0,0.0,0.0,go home you are drunk also boots boots boots,,0
17697,2017-10-28,19:35:57,jujumyfriend,This is a bit much...and hella annoying. That’s why i fly @delta 🤣️,-0.4576,0.0,1.0,0.0,0.0,bit muchand hella annoying thats fly 🤣️,,2
17702,2017-10-28,19:33:19,gary_patriot,@Delta now over almost 2 hr late the pilot tells us plane behind us has broken down and we can't leave the gate.  How awful can @delta get.,-0.7142,0.0,1.0,0.0,0.0,almost hr late pilot tells us plane behind us broken can not leave gate awful get,,3
17707,2017-10-28,19:31:07,IshakAlain,@Delta they aee now telling us that they have been looking for bags for the last 40 minutes??? It’s a CRJ for crying out loud ,-0.5632,0.0,1.0,0.0,0.0,aee telling us looking bags last minutes crj crying loud,,3
17708,2017-10-28,19:30:23,iMuffinnnxD,@Delta i died on one of your flights,-0.5574,0.0,1.0,0.0,0.0,died one flights,,2
17718,2017-10-28,19:26:26,IshakAlain,"@Delta flight 3730, 3 hrs delay, sitting on plane, no movement, no communication from crew.  Missing air canada...",-0.7845,0.0,1.0,0.0,0.0,flight hours delay sitting plane movement communication crew missing air canada,,3
17728,2017-10-28,19:15:06,eskpism,@Delta is false advertising fares all wk! Purchase doesn't go thru &amp; fare shoots up to double! Such a waste of time!,-0.5684,0.0,1.0,0.0,0.0,false advertising fares wk purchase does not go thru and fare shoots double waste time,,1
17742,2017-10-28,19:04:33,runncrcls,@Delta I have a damage claim number: 00327790,-0.4404,0.0,1.0,0.0,0.0,damage claim number,,1
17745,2017-10-28,19:02:39,James_TheMan,@GretchenCarlson @Delta U have alot of trouble with flights?,-0.4019,0.0,1.0,0.0,0.0,alot trouble flights,,1
17749,2017-10-28,19:00:53,Klee_Klein,@Delta @JK_Hogan The wheelchair isn’t the problem. Your employees don’t understand nor know how to deal with walkers which are medical necessities.,-0.4019,0.0,1.0,0.0,0.0,wheelchair is not problem employees do not understand know deal walkers medical necessities,,1
17755,2017-10-28,18:53:18,jolieice,"@Delta Working on it now, taking awhile on iPad since cord to pc was stolen",-0.4939,0.0,1.0,0.0,0.0,working taking awhile ipad since cord pc stolen,,1
17757,2017-10-28,18:49:43,jasonmisialek,@Delta landed 45 minutes ago in San Francisco.  Needless to say still sitting on the F...runway 45 minutes later w no gate.   Major Fail,-0.6908,0.0,1.0,0.0,0.0,landed minutes ago san francisco needless say still sitting frunway minutes later gate major fail,,3
17765,2017-10-28,18:42:39,Indy_David,@mchooyah @Delta Damnit @Delta you heard the man pick up pronto!!!,-0.6458,0.0,1.0,0.0,0.0,damnit heard man pick pronto,,1
17770,2017-10-28,18:39:22,sadbuttruetoo,"@mchooyah @Delta Rob tell them about the shoe's and socks you we're sporting at the WH then they will listen so will your hometown paper, you have Arrived.",-0.5574,0.0,1.0,0.0,0.0,rob tell shoes socks sporting wh listen hometown paper arrived,,3
17791,2017-10-28,18:20:49,twirling_tara,Woman I just spoke with @AmericanAir phone line. I’m disgusted - and thankful for @Delta for coming through in this tragedy we are facing.,-0.714,1.0,1.0,0.0,0.0,woman spoke phone line i am disgusted thankful coming tragedy facing,,1
17792,2017-10-28,18:19:29,Kaymason,@proddick xtra thought. As GOLD stat @Delta they will be unhappy @VirginAtlantic charge you for prem econ then downgrading with no compo!!!!,-0.7326,0.0,1.0,0.0,0.0,xtra thought gold stat unhappy charge prem econ downgrading compo,,1
17796,2017-10-28,18:16:58,allenai3,"@Delta on Flight 424 wtf it's going on?? You guys are terrible man, operations and service are bad, no words, no more #Delta",-0.9344,0.0,1.0,0.0,0.0,flight wtf going guys terrible man operations service bad wordsea,,2
17798,2017-10-28,18:15:25,lorneeee,@VirginAmerica why are you not offering free flight changes for tomorrows weather to northeast yet? @JetBlue and @Delta are.,-0.4023,0.0,1.0,0.0,0.0,offering free flight changes tomorrows weather northeast yet,,2
17802,2017-10-28,18:07:46,IAmAdamSchade,@Delta hey why have you suddenly changed my seats (I am supposed to be on 5A for both flights!) and my outbound flight?? This isn't cool!,-0.4416,0.0,1.0,0.0,0.0,hey suddenly changed seats supposed flights outbound flight is not cool,,1
17804,2017-10-28,18:04:20,johnmhaffner1,@delta thanks for providing an old ass plane for a 2 hr flight with no amenities. #Delta #DeltaAirlines #deltasux,-0.4215,0.0,1.0,0.0,0.0,thanks providing old ass plane hr flight amenitieseaeaairlineseasux,,3
17808,2017-10-28,18:00:46,Conniethekidd,An absolute disgusting excuse for an airline @Delta ... just been siting around the airport for 5 hours now. On our 5th delay. Unreal.,-0.6597,0.0,1.0,0.0,0.0,absolute disgusting excuse airline siting around airport hours delay unreal,,0
17811,2017-10-28,17:56:48,drivingmomnuts,As I stood waiting for help...listened to a Wendy and an Indian lady rep berate peeps and give a FU answers! #delta Gate A3/Boston  @Delta,-0.7734,0.0,1.0,0.0,0.0,stood waiting helplistened wendy indian lady representative berate peeps give fuck you answersea gate a3boston,,3
17817,2017-10-28,17:49:48,drivingmomnuts,The CS Reps at Gate A3/Boston were awful nasty last night..need to be reminded that their job is helping customers! Snotty attitudes! @Delta,-0.717,0.0,1.0,0.0,0.0,cs reps gate a3boston awful nasty last nightneed reminded job helping customers snotty attitudes,,3
17825,2017-10-28,17:44:07,chadstachowicz,@JeremyClausen13 @Delta I will say that it seems only one species of goose flies that high.  I will say we hit a goose on take off once and it destroyed our engine.,-0.4939,0.0,1.0,0.0,0.0,say seems one species goose flies high say hit goose take destroyed engine,,3
17826,2017-10-28,17:43:28,betwithjohnny,@Delta what's the point of a buddy pass if it doesn't work? Been traveling for 13 hours and counting for a 5 hour flight. HORRIBLE!,-0.6731,0.0,1.0,0.0,0.0,what is point buddy pass does not work traveling hours counting hour flight horrible,,0
17830,2017-10-28,17:39:57,ChrisDotTweets,"Why @Delta try to off my niggas Russ, PG &amp; Melo smh",-0.5719,0.0,1.0,0.0,0.0,try niggas russ pg and melo shaking my head,,3
17838,2017-10-28,17:34:47,jolieice,"@delta so all my contents are stolen from my bag, and you only reimburse if I have all clothing receipts?",-0.4939,0.0,1.0,0.0,0.0,contents stolen bag reimburse clothing receipts,,3
17841,2017-10-28,17:31:03,mckdebbie1,@RenesPoints @Delta Not me. @Delta mileage redemption is horrible. 350k.   Worst program in the air.,-0.8225,0.0,1.0,0.0,0.0,mileage redemption horrible worst program air,,2
17846,2017-10-28,17:26:38,JeremyClausen13,"Seriously @Delta a bird?!?  That's your explanation?  If a plane can be crushed by a bird, why would anyone fly again?!?",-0.7222,0.0,1.0,0.0,0.0,seriously bird thats explanation plane crushed bird would anyone fly,,2
17857,2017-10-28,17:16:24,Lock_n_Khi,"@Delta WTF kinda meal y'all try to serve on your flights, woke up to deli turkey between 2 frozen waffles with a cup of ranch ...",-0.6739,0.0,1.0,0.0,0.0,wtf kinda meal you all try serve flights woke deli turkey frozen waffles cup ranch,,1
17860,2017-10-28,17:14:44,_chompzilla,@boomer9191 @Delta give me @WestJet or give me death,-0.5994,0.0,1.0,0.0,0.0,give give death,,1
17868,2017-10-28,17:10:28,jffarmstrong,"@Delta trying to check in on app .. shows my flight, name etc. cant get a boarding pass.. error message : can’t find your itinerary ..",-0.4019,0.0,1.0,0.0,0.0,trying check app shows flight name etc can not get boarding pass error message can not find itinerary,,1
17869,2017-10-28,17:10:23,RomperRoomCool,"@delta: you delayed my 7am flight by 7 hrs, Now am deplaning the substitute flight bc no wheels up time. Pls msg me to get me to TUS",-0.4215,0.0,1.0,0.0,0.0,delayed flight hours deplaning substitute flight bc wheels time please msg get tus,,0
17870,2017-10-28,17:09:44,justin_saulnier,Oklahoma City Thunder charter plane damaged en route to Chicago @DerekMoSmith @delta,-0.4404,0.0,1.0,0.0,0.0,oklahoma city thunder charter plane damaged en route chicago,,3
17874,2017-10-28,16:54:51,gary_patriot,"@Delta flights to ATL from LAX are a shit show. Check bags at Term 2 walk 1/4 mile,take shuttle to Bradley term, 3rd Wld Cntry         Awful",-0.765,0.0,1.0,0.0,0.0,flights atl lax shit show check bags term walk miletake shuttle bradley term wld cntry awful,,3
17887,2017-10-28,16:45:21,Robyn780,@people What kind of bird causes that amount of damage @Delta?,-0.4939,0.0,1.0,0.0,0.0,kind bird causes amount damage,,3
17888,2017-10-28,16:44:58,WorkforceNomad,"@delta Please ignore the man who plans on complaining about the boarding music, it’s the only thing protecting us from his obnoxious whining",-0.7096,0.0,1.0,0.0,0.0,please ignore man plans complaining boarding music thing protecting us obnoxious whining,,3
17893,2017-10-28,16:37:11,xEmilio_O,@Delta bought a ticket for my father and he had a very unpleasant experience. Who can I speak to?,-0.5256,0.0,1.0,0.0,0.0,bought ticket father unpleasant experience speak,,2
17903,2017-10-28,16:30:53,nigeyboy,@HornRebecca @Delta Mildly outrageous!,-0.5093,0.0,1.0,0.0,0.0,mildly outrageous,,2
17904,2017-10-28,16:30:37,krishnasurana2,@AirIndiaAI @APFOficial @AFP @KLM @Delta @FAANews @FBI @cmwestbengal  Hindus attacked by Muslims in #Bangladesh @SushmaSwaraj @narendramodi @PMOIndia  @Mamata_maa,-0.4588,0.0,1.0,0.0,0.0,hindus attacked muslims #bangladesh,['#bangladesh'],2
17911,2017-10-28,16:27:00,HornRebecca,"@nigeyboy @Delta Ye,woman was so blasé about it asif I was meant to be chilled that 13 charges were no big deal.. ‘it’s fine’ because they shouldn’t process",-0.5106,0.0,1.0,0.0,0.0,yewoman blase asif meant chilled charges big deal its fine shouldnt process,,1
17912,2017-10-28,16:26:35,BaeApaiii,@delta U a lil ass nigga,-0.5423,0.0,1.0,0.0,0.0,lil ass nigga,,3
17916,2017-10-28,16:24:13,coletoddd,but honestly what's the fucking deal with airline food I'm getting sick of asking this w no answers!!!! @Delta @SouthwestAir @AmericanAir,-0.7067,1.0,1.0,1.0,0.0,honestly what is fucking deal airline food i am getting sick asking answers,,2
17919,2017-10-28,16:22:00,longDpeter,"Hey yo, @Delta y'all got terrible fucking service.",-0.4767,0.0,1.0,0.0,0.0,hey yo you all got terrible fucking service,,4
17924,2017-10-28,16:18:33,saab007,What’s wrong with this picture? 🤔️ At #LAX @flyLAXairport @Delta,-0.4767,0.0,1.0,0.0,0.0,what is wrong picture ️ #lax,['#lax'],3
17925,2017-10-28,16:18:05,fajitasitapita,"@Delta What a horrible baggage claim agent you have at JFK.  So unhelpful, would not help us locate our bags.",-0.6964,0.0,1.0,0.0,0.0,horrible baggage claim agent jfk unhelpful would help us locate bags,,1
17947,2017-10-28,15:55:34,Pfeifzilla,@Delta are your flights out of LAX delayed?  We are stuck on tarmac and can't get ahold of anyone in SFO,-0.4404,0.0,1.0,0.0,0.0,flights lax delayed stuck tarmac can not get ahold anyone sfo,,0
17953,2017-10-28,15:50:31,_chompzilla,fuck you @Delta ur delayed flight yesterday really fucked me. you're the  worst,-0.9348,0.0,1.0,0.0,0.0,fuck your delayed flight yesterday really fucked you are worst,,0
17956,2017-10-28,15:48:06,RichDuszak,@chrisfilson Me too. By end of today will have been butt in a @delta seat 24 hours in past 7 days. Ugh.,-0.4215,0.0,1.0,0.0,0.0,end today butt seat hours past days ugh,,1
17959,2017-10-28,15:43:16,DavidMNeal,@MalwareJake @Delta Beats the hell out of being a day late for a flight.  Not that has every happened for me! ,-0.7088,0.0,1.0,0.0,0.0,beats hell day late flight every happened,,2
17980,2017-10-28,15:10:44,TheDoctorRAB,"Come on @Delta, making us sit outside the gate while another plane occupies it for nearly a half hour is unacceptable.",-0.4588,0.0,1.0,0.0,0.0,come making us sit outside gate another plane occupies nearly half hour unacceptable,,3
17989,2017-10-28,15:00:03,Klee_Klein,"@Delta Flying back to Canada on Tuesday, how can I be sure this “disappointment” won’t happen again? Disappointment =physical &amp; emotional pain btw.",-0.5719,0.0,1.0,0.0,0.0,flying back canada tuesday sure disappointment will not happen disappointment physical and emotional pain by the way,,2
18007,2017-10-28,14:41:56,aaronmfisher,@Delta can I get a reply? This is kind of a serious and uncomfortable situation.,-0.4927,0.0,1.0,0.0,0.0,get reply kind serious uncomfortable situation,,1
18016,2017-10-28,14:33:05,waynosleep,@Delta @okcthunder This shit deff hit a UFO,-0.5574,0.0,1.0,0.0,0.0,shit deff hit ufo,,3
18019,2017-10-28,14:31:06,littledittygirl,Apparently @Delta no longer offers seat assignments. We book in advance to get good seats &amp; w/out fail they kick us out of seats #deltafail,-0.4215,0.0,1.0,0.0,0.0,apparently longer offers seat assignments book advance get good seats and wout fail kick us seatseafail,,1
18038,2017-10-28,14:09:15,soycristina,@Delta hi! just wanted to check if tomorrow's flight 1034 (jfk-mex) is still on schedule in spite of the weather warnings. thanks!,-0.508,0.0,1.0,0.0,0.0,hi wanted check tomorrows flight jfkmex still schedule spite weather warnings thanks,,3
18039,2017-10-28,14:08:01,angela_koonce,"@W7VOA @okcthunder @fly2midway @Delta @NewsOK Crazy! The ""thunders"" in Delta plane, hit something at night at 30,000 ft.",-0.4003,0.0,1.0,0.0,0.0,crazy thunders dea plane hit something night ft,,3
18060,2017-10-28,13:53:37,sasha_reeves,.@Delta killing it per usual.,-0.6597,0.0,1.0,0.0,0.0,dea killing per usual,,2
18062,2017-10-28,13:52:09,jamesaydelott,"Scary flight for @okcthunder to Chicago. Dent in the nose cone discovered after landing.  @Delta - the operator, says likely a bird strike.",-0.5719,0.0,1.0,0.0,0.0,scary flight chicago dent nose cone discovered landing operator says likely bird strike,,3
18083,2017-10-28,13:42:02,BeckyBirtles,@Delta @VirginAtlantic  change of flight where I had exit row seats to now having standard seats. I don’t want standard seats and no one is replying to me!!!!!! ,-0.471,0.0,1.0,0.0,0.0,change flight exit row seats standard seats do not want standard seats one replying,,1
18094,2017-10-28,13:30:43,PeterOFallon1,@Delta expensive international flight on some air line called compass Tiny loud commuter shit plane. Bait and switch ?,-0.5574,0.0,1.0,0.0,0.0,expensive international flight air line called compass tiny loud commuter shit plane bait switch,,3
18099,2017-10-28,13:28:17,Bjc42,@Delta @delta yes of course I filled out form but how in the world did your team lose hate check bag it’s 9:30am still waiting on luggage,-0.8294,0.0,1.0,0.0,0.0,yes course filled form world team lose hate check bag still waiting luggage,,2
18104,2017-10-28,13:23:11,Emilybater1,@Delta @DeltaNewsHub shocking customer service. Still no response #we'realwayslistening #justdontrespond,-0.5994,0.0,1.0,0.0,0.0,shocking customer service still response #werealwayslistening #justdontrespond,"['#werealwayslistening', '#justdontrespond']",4
18107,2017-10-28,13:20:42,Karenvp09,"Beyond disappointed in @Delta Woke up at 3 a.m for a flight, only to have it delayed by over 6 hours. All they offered was an apology...",-0.6124,0.0,1.0,0.0,0.0,beyond disappointed woke flight delayed hours offered apology,,0
18108,2017-10-28,13:18:52,QCsportsreport,"@SBNation Can’t remember the last time I saw a bird at 35,000 feet, @Delta. Plane wouldn’t be going fast enough on descent to cause that damage either",-0.4939,0.0,1.0,0.0,0.0,can not remember last time saw bird feet plane would not going fast enough descent because damage either,,1
18112,2017-10-28,13:11:53,Monique83873389,@Delta I mean from miami my fright has been cancelled,-0.5574,0.0,1.0,0.0,0.0,mean miami fright cancelled,,1
18113,2017-10-28,13:10:55,pmlowery,When you regret cheating on @Delta with @AmericanAir because they literally just unboarded the plane with no plan or next steps,-0.8225,1.0,1.0,0.0,0.0,regret cheating literally unboarded plane plan next steps,,3
18116,2017-10-28,13:10:03,mandalf3000,@Delta Very disappointed in KLM’s customer service.,-0.5256,0.0,1.0,0.0,0.0,disappointed klms customer service,,4
18119,2017-10-28,13:08:43,729clouds,@Delta Appreciate that but the leadership team knows how angry they make customers.   All they care about is their own personal greed,-0.431,0.0,1.0,0.0,0.0,appreciate leadership team knows angry make customers care personal greed,,2
18120,2017-10-28,13:08:28,KingPenCairo,What the fuck kind of bird is that @Delta ?,-0.5423,0.0,1.0,0.0,0.0,fuck kind bird,,3
18123,2017-10-28,13:07:15,mandalf3000,@Delta Having a terrible exp in Amsterdam with KLM canceled flight and baggage that hasn’t arrived.,-0.4767,0.0,1.0,0.0,0.0,terrible exp amsterdam klm canceled flight baggage has not arrived,,3
18124,2017-10-28,13:07:01,airlinewriter,Delta says fake pet-shipping service uses its name. @Delta wants store video of a man picking up a payment.  by @AP,-0.4767,0.0,1.0,0.0,0.0,dea says fake petshipping service uses name wants store video man picking payment,,4
18134,2017-10-28,12:50:10,ChelsieGosk,@Delta hi! I've been talking to @airfrance for a month about lost bags to no avail. I think I need to file the claim with you. Instructions?,-0.5848,0.0,1.0,0.0,0.0,hi i have talking month lost bags avail think need file claim instructions,,3
18137,2017-10-28,12:45:55,SimbaRaja,"@Delta To all Delta Diamond. For 2019 Delta is raising Delta AMEX spend from $25,000 to $250,000. Oppose. Greed has no bound Delta. Stop.",-0.5719,0.0,1.0,0.0,0.0,dea diamond dea raising dea amex spend oppose greed bound dea stop,,1
18165,2017-10-28,11:46:14,ErielleReshef,This am on @GMA ...a scare for the @okcthunder - crazy damage to their charter plane. What @Delta says likely caused it. ️🆙,-0.8316,0.0,1.0,0.0,0.0,scare crazy damage charter plane says likely caused ️🆙,,3
18172,2017-10-28,11:28:49,JHBulmer,"PSA! Don't fly with @Delta airlines, even if they are your last option. Worst experience ever. Let's see what's wrong with my flight today ",-0.8172,0.0,1.0,0.0,0.0,psa do not fly airlines even last option worst experience ever let us see what is wrong flight today,,2
18176,2017-10-28,11:20:06,ErnestoFigueroa,@Delta Hi!My grandmother died and I need to return early.Please DM me.,-0.5983,0.0,1.0,0.0,0.0,himy grandmother died need return earlyplease direct message,,1
18177,2017-10-28,11:18:30,therockinurshoe,@Delta your people are rude and unhelpful,-0.4588,0.0,1.0,0.0,0.0,people rude unhelpful,,1
18185,2017-10-28,11:01:45,Cyman89,@Delta overbooked flight results in ticket cancellation and and a ruined birthday.,-0.4767,0.0,1.0,0.0,0.0,overbooked flight resus ticket cancellation ruined birthday,,1
18187,2017-10-28,10:57:33,EireMegs37,@VilissaThompson @Delta @AmericanAir Incredibly stress inducing :-(,-0.7056,1.0,1.0,0.0,0.0,incredibly stress inducing,,4
18188,2017-10-28,10:57:30,CoachJoeyWaters,"Just landed in London, finally after my connect was missed and what do you know they lost my bags. Come on @Delta",-0.5423,0.0,1.0,0.0,0.0,landed london finally connect missed know lost bags come,,3
18201,2017-10-28,10:21:11,chris_m_h,@Delta @airfrance &lt;Ends 1st world problems rant&gt;,-0.4019,0.0,1.0,0.0,0.0,ends world problems rant,,1
18206,2017-10-28,10:10:32,suterchiro,"@Delta she asked her supervisor ""why does he need my name!"". Uhhh because you are a rude ******?? She needs serious training.",-0.6062,0.0,1.0,0.0,0.0,asked supervisor need name uhhh rude needs serious training,,1
18207,2017-10-28,10:09:16,suterchiro,"@Delta I want to let you know that ""Danny"" at gate D1 to Atlanta flt# DL1482 had several poor interactions. When a customer asked her name",-0.4215,0.0,1.0,0.0,0.0,want let know danny gate d1 atlanta f# dl1482 several poor interactions customer asked name,['#'],3
18209,2017-10-28,10:06:55,cbfiyf,@delta #DeltaAirlines horrible customer service missed flight after waiting in line for an hour to check bag no compensation,-0.7845,0.0,1.0,0.0,0.0,eaairlines horrible customer service missed flight waiting line hour check bag compensation,,4
18210,2017-10-28,10:05:19,cbfiyf,@Delta horrible experience in Boston 540 am flight line 150 people deep and 2 people checking in bags told when we get to counter too late,-0.5423,0.0,1.0,0.0,0.0,horrible experience boston flight line people deep people checking bags told get counter late,,1
18218,2017-10-28,09:32:39,StegallSpeaks,@Delta as a Gold Medallion member I am extremely disappointed with my travels and service today.,-0.5256,0.0,1.0,0.0,0.0,gold medallion member extremely disappointed travels service today,,4
18219,2017-10-28,09:14:18,wickedsoles,@RealStevenAdams @NASA @neiltyson @BillNye @Delta Again! I thought I was gonna die on that day. Worst flight ever.,-0.8516,0.0,1.0,0.0,0.0,thought gonna die day worst flight ever,,2
18221,2017-10-28,09:02:19,pjulius99,@Delta This flight #2222 is terrible... 5hours in non recline seat with bad back,-0.5423,0.0,1.0,0.0,0.0,flight #2222 terrible non recline seat bad back,['#2222'],2
18227,2017-10-28,08:43:39,pjulius99,"@Delta We tried to change seats but unsuccessfully. My wife has a bad back, you can imagine what 5 hour flight feels like",-0.7227,0.0,1.0,0.0,0.0,tried change seats unsuccessfully wife bad back imagine hour flight feels like,,2
18230,2017-10-28,08:31:49,miss_nuetlla,@omgAdamSaleh @Ae_dxb @Delta Seriously WTF !!!!! Damn man they kicked you out because of this reason!,-0.8779,0.0,1.0,0.0,0.0,seriously wtf damn man kicked reason,,1
18232,2017-10-28,08:28:01,_agust_daddy_,@Delta But they're all white people so? Racist Airlines.,-0.7283,0.0,1.0,0.0,0.0,they are white people racist airlines,,2
18241,2017-10-28,07:18:02,HollyandScotty,@MikeMGarner @Delta I’m flying to Florida at 9:17 this morning.. so nervous to fly again! ,-0.4648,0.0,1.0,0.0,0.0,i am flying florida morning nervous fly,,2
18245,2017-10-28,06:58:49,MsDarcyFarrow,@Delta @AskTSA @TSA I've always been terrified to fly; now I'm not though I can see it's not without hassle and aggravation. #1stTimeFlyer #TheyWorkHard @Delta,-0.6124,0.0,1.0,0.0,0.0,i have always terrified fly i am though see without hassle aggravation #1sttimeflyer #theyworkhard,"['#1sttimeflyer', '#theyworkhard']",2
18246,2017-10-28,06:58:23,MsCrystalMorgan,Horrendous first experience of @Delta Airlines. This “food” served is just one of a long list of grievances! Filthy! AVOID AT ALL COST ,-0.8695,0.0,1.0,0.0,0.0,horrendous first experience airlines food served one long list grievances fihy avoid cost,,2
18250,2017-10-28,06:46:08,MsDarcyFarrow,@Delta I was overly concerned about @AskTSA  after they were so rude to me via Twitter message but had no troubles with @TSA ultimately.,-0.8494,0.0,1.0,0.0,0.0,overly concerned rude twitter message troubles uimately,,1
18255,2017-10-28,06:39:10,MsDarcyFarrow,"I flew on two separate flights today for the 1st time ever in my life, via @Delta. It was unbelievably stressful and exhausting.",-0.7474,0.0,1.0,0.0,0.0,flew two separate flights today time ever life unbelievably stressful exhausting,,1
